gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant	differentiation	diff_expr
RP4-561L24.3:ENSG00000260464	17.03448029997373	-0.940696064625416	0.2652807472882888	-3.5460397116686813	3.910672694719437e-4	0.00104632291863502	TRUE	Healthy vs. Pre treatment	NA
RECQL5	484.6914402259211	-0.9409688341502846	0.2558241145006261	-3.678186616563005	2.3489807330744552e-4	6.638984557097156e-4	TRUE	Healthy vs. Pre treatment	NA
SLC4A11	15.760734513349028	-0.9412431824535312	0.37065044753446313	-2.539436249745832	0.01110312783766664	0.02105149594190144	TRUE	Healthy vs. Pre treatment	NA
C22orf34	49.330861935586384	-0.941283581770968	0.32716121282912203	-2.8771246249860467	0.00401317065267576	0.0084793293515868	TRUE	Healthy vs. Pre treatment	NA
PC	720.2801770475227	-0.9417311613305384	0.2462333520637244	-3.824547541743335	1.3101246440549018e-4	3.936612620945919e-4	TRUE	Healthy vs. Pre treatment	NA
RENBP	413.2141641277883	-0.9421182241809244	0.25199769006273304	-3.7385986512272815	1.8504887736463848e-4	5.37133267566359e-4	TRUE	Healthy vs. Pre treatment	NA
AX747384	6.48881089506783	-0.9423013419659472	0.38337218875734663	-2.4579282733583256	0.01397410806787368	0.02576805504484136	TRUE	Healthy vs. Pre treatment	NA
LOC100133612	11.169158762641382	-0.9430819606336756	0.38706779879395314	-2.4364774428980702	0.01483109443928921	0.02715886896900733	TRUE	Healthy vs. Pre treatment	NA
ST6GALNAC6	2552.252238084803	-0.9433917819154716	0.16922209993741863	-5.57487338984893	2.4770995590704044e-8	1.8360949024242585e-7	TRUE	Healthy vs. Pre treatment	NA
KLC4	310.7680328470209	-0.9436884385643	0.15726271866887095	-6.000712988761884	1.9645297241867333e-9	1.9408164613543792e-8	TRUE	Healthy vs. Pre treatment	NA
FAM90A1	13.06816562026342	-0.9436965856205132	0.43309172735368334	-2.1789762445631884	0.02933343299495592	0.04971763996311695	TRUE	Healthy vs. Pre treatment	NA
ANGPTL6	17.38330799567141	-0.9438627447404088	0.40620621385010536	-2.3236048897290003	0.02014668012741948	0.0356319358022109	TRUE	Healthy vs. Pre treatment	NA
TFPT	159.2015931166641	-0.9444336916143607	0.2504744528516418	-3.770578918776028	1.628692861942704e-4	4.7922474537396567e-4	TRUE	Healthy vs. Pre treatment	NA
LASP1	4035.4145121689344	-0.9448107057659644	0.16488388237117035	-5.730158049281612	1.0033710205077709e-8	8.174485852624948e-8	TRUE	Healthy vs. Pre treatment	NA
EFEMP2	1012.713380747473	-0.9450886927594466	0.1534643438156046	-6.158360106729547	7.35020709167052e-10	8.0910186224067e-9	TRUE	Healthy vs. Pre treatment	NA
PCDHGC4	157.48824650404225	-0.9451450276250676	0.30621297170141143	-3.0865610374817147	0.00202486370260901	0.00458217941771574	TRUE	Healthy vs. Pre treatment	NA
MED24	823.2267356359432	-0.9453106100491854	0.1922961858437552	-4.9159093088683035	8.837130362661316e-7	4.484127289857795e-6	TRUE	Healthy vs. Pre treatment	NA
ALDH3B1	990.1736546015304	-0.9455045823268464	0.2935791944993207	-3.220611678355955	0.00127917343019711	0.00303038772775653	TRUE	Healthy vs. Pre treatment	NA
IL17RD	518.5229734958896	-0.9456055293748484	0.22817672207637588	-4.144180531519481	3.4103101090431424e-5	1.1821562297181092e-4	TRUE	Healthy vs. Pre treatment	NA
PCDHGA3	125.8489826091013	-0.9459042432681934	0.33539913227005563	-2.820234616786585	0.0047988548946856	0.00993968663648296	TRUE	Healthy vs. Pre treatment	NA
MMP11	57.21758392692253	-0.9463261325246004	0.3142929779998642	-3.010968105450352	0.00260416204927481	0.00574943722865288	TRUE	Healthy vs. Pre treatment	NA
POR	634.7338127715212	-0.946565312208327	0.198667817162412	-4.764562905699542	1.8926346710975752e-6	8.852660641162045e-6	TRUE	Healthy vs. Pre treatment	NA
BSG	3333.033540573987	-0.9469457693277686	0.17744245716780896	-5.336635799808798	9.468696140651301e-8	6.076678648532812e-7	TRUE	Healthy vs. Pre treatment	NA
RP11-463O9.9:ENSG00000270020	6.978343064391204	-0.9471620982933312	0.3504930547550592	-2.702370519025697	0.00688469937613353	0.01370842879647272	TRUE	Healthy vs. Pre treatment	NA
LINC00263	70.13333683572799	-0.947276582826164	0.1961193356701448	-4.830102955373042	1.3646247162125622e-6	6.62203524530735e-6	TRUE	Healthy vs. Pre treatment	NA
ACSF3	397.09108392483006	-0.9475664292178771	0.2303705858879049	-4.113226632496172	3.901670052030109e-5	1.3324121488785085e-4	TRUE	Healthy vs. Pre treatment	NA
ACTG2	98.73048241861494	-0.9480031442165636	0.40941712993773827	-2.3154945772804627	0.02058588098468123	0.03631187847960906	TRUE	Healthy vs. Pre treatment	NA
SMARCC2	3259.284882269249	-0.9486519470437216	0.11482309479994576	-8.261856629944884	1.4342390906527867e-16	1.2501667126138258e-14	TRUE	Healthy vs. Pre treatment	NA
MYC	691.3034982766301	-0.9486798711811248	0.21024139731799657	-4.512336215812994	6.41174430218466e-6	2.6566433021612825e-5	TRUE	Healthy vs. Pre treatment	NA
SLC2A10	641.7762834547997	-0.9486995535576792	0.16903923476923402	-5.612303882307607	1.9965042643399544e-8	1.5119481190380893e-7	TRUE	Healthy vs. Pre treatment	NA
FAM156B	1013.8816747246112	-0.9489343181683556	0.24147371508807547	-3.929762366981598	8.502985247640319e-5	2.6736359818211263e-4	TRUE	Healthy vs. Pre treatment	NA
WNT5B	194.13821737236216	-0.9492791246152886	0.2688662140016148	-3.5306746447866715	4.1450127115633e-4	0.00110118964621607	TRUE	Healthy vs. Pre treatment	NA
SLC25A1	397.7571988664544	-0.94933863341376	0.21304871818563123	-4.4559697026038565	8.351482702315356e-6	3.359312217560985e-5	TRUE	Healthy vs. Pre treatment	NA
SLC10A3	361.75256750089216	-0.94943402201452	0.16779282152310784	-5.658370920735528	1.528165844797323e-8	1.1947422897714005e-7	TRUE	Healthy vs. Pre treatment	NA
RP3-406A7.7:ENSG00000260418	4.297025011855647	-0.9498875758166	0.3650172933701861	-2.6023084195445545	0.00925985353407986	0.01790549574734443	TRUE	Healthy vs. Pre treatment	NA
AARS2	494.33573466053394	-0.9499844956594774	0.1977078357740135	-4.804991627875289	1.5475798074319348e-6	7.40695096970298e-6	TRUE	Healthy vs. Pre treatment	NA
PRICKLE3	97.01704661471612	-0.9500311586726032	0.18559959282047483	-5.118713593254169	3.076267075700046e-7	1.7533467443988517e-6	TRUE	Healthy vs. Pre treatment	NA
VMAC	150.2901835788371	-0.9502693321060948	0.2136562084125073	-4.447656069377606	8.681238092649763e-6	3.479075974806843e-5	TRUE	Healthy vs. Pre treatment	NA
SLC13A3	40.48592070427857	-0.9503141697755344	0.24640763280368275	-3.8566750508604017	1.1493979512735464e-4	3.490665009293873e-4	TRUE	Healthy vs. Pre treatment	NA
POLR2J4	473.4561660378475	-0.950465145847717	0.1931901967185306	-4.919841492953712	8.661432641584049e-7	4.414441998489463e-6	TRUE	Healthy vs. Pre treatment	NA
TRMT1	407.30559903986534	-0.950918607538427	0.1877803636399244	-5.063993854873173	4.1056288760495393e-7	2.27099236966291e-6	TRUE	Healthy vs. Pre treatment	NA
BC071809	6.059837674443654	-0.951154736952868	0.4264318722077967	-2.230496355791572	0.02571450911916463	0.04422380102690165	TRUE	Healthy vs. Pre treatment	NA
TSR2	568.1287267026635	-0.9512627953911276	0.18722031972262085	-5.0809805089558955	3.754916489069293e-7	2.0967719509758617e-6	TRUE	Healthy vs. Pre treatment	NA
CYP20A1	2588.9838075871253	-0.951575959366346	0.22500624296368024	-4.229109143073626	2.3461851021323315e-5	8.445661903351221e-5	TRUE	Healthy vs. Pre treatment	NA
ST3GAL2	756.1500904837616	-0.9521932632242536	0.21536632473327516	-4.421272751919395	9.81212225489654e-6	3.870436044122428e-5	TRUE	Healthy vs. Pre treatment	NA
CD81	8522.543973163372	-0.9522736133872248	0.15102985107670952	-6.305201300261866	2.8781957196632747e-10	3.529804794503656e-9	TRUE	Healthy vs. Pre treatment	NA
FARSA	497.0360546739929	-0.953111940905197	0.214861707479815	-4.435932079683097	9.167475167332627e-6	3.641855843789471e-5	TRUE	Healthy vs. Pre treatment	NA
PAQR7	160.1470403370636	-0.9532340813089556	0.16656480801568968	-5.722902050348865	1.0471964616055273e-8	8.4996721931393e-8	TRUE	Healthy vs. Pre treatment	NA
TMEM214	1298.3385808328214	-0.9535039323284776	0.2045835712974932	-4.660706264345876	3.1512617991894146e-6	1.4019065738900191e-5	TRUE	Healthy vs. Pre treatment	NA
NCKIPSD	383.33862327272544	-0.9535951048499262	0.1958120920785817	-4.86995003591115	1.1162647088144047e-6	5.547574687276059e-6	TRUE	Healthy vs. Pre treatment	NA
ITPK1	1310.4301657851809	-0.9536923052541468	0.210994594177647	-4.5199845473348255	6.184414529676996e-6	2.571712002870147e-5	TRUE	Healthy vs. Pre treatment	NA
IMPA2	182.1453764913619	-0.9537266864700924	0.2565913611454651	-3.716908793080574	2.0167520725897125e-4	5.794607416558074e-4	TRUE	Healthy vs. Pre treatment	NA
NPPA-AS1	17.621384869332935	-0.9539650121288612	0.3934836751110417	-2.4244081075527486	0.01533336333974245	0.0279869292048803	TRUE	Healthy vs. Pre treatment	NA
ZNF629	837.4702152993653	-0.9540535736099056	0.13564214839682065	-7.033607067464201	2.0126140237834505e-12	4.4234542605874246e-11	TRUE	Healthy vs. Pre treatment	NA
MAPK3	1219.3065742571305	-0.9544850787142328	0.1824686242431104	-5.230954541765676	1.686369787688444e-7	1.0219045668207452e-6	TRUE	Healthy vs. Pre treatment	NA
PRPF19	853.3126570066154	-0.954764721705926	0.1585368669310686	-6.022351394903339	1.7190117769496175e-9	1.7199789958522492e-8	TRUE	Healthy vs. Pre treatment	NA
ASB1	974.7946001510808	-0.9562890020848932	0.1398320504253057	-6.83883987380787	7.98370613450919e-12	1.5074254410920295e-10	TRUE	Healthy vs. Pre treatment	NA
ATP13A2	558.2913583297126	-0.9563387523967752	0.21465189124948883	-4.4553008446835785	8.377563337531213e-6	3.367725368792603e-5	TRUE	Healthy vs. Pre treatment	NA
AK127179	21.382365817461995	-0.9564635381206024	0.32570162292899857	-2.9366250297411223	0.0033180503572276	0.00715042228023897	TRUE	Healthy vs. Pre treatment	NA
BEAN1	18.376698317513966	-0.9566294377086172	0.32146922859779903	-2.975804066477195	0.00292221497557697	0.00636258316309675	TRUE	Healthy vs. Pre treatment	NA
ARRDC2	1082.428838638027	-0.9575553895763111	0.18967838132943465	-5.0483106343744195	4.457339819662742e-7	2.4395641917297957e-6	TRUE	Healthy vs. Pre treatment	NA
DHRS3	1167.6865393847331	-0.9577686487767976	0.18953700902211973	-5.053201238735503	4.344657013522703e-7	2.386572194370053e-6	TRUE	Healthy vs. Pre treatment	NA
C16orf91	87.57737823153711	-0.9577717449322732	0.24317295890845225	-3.938644120758703	8.194336728142584e-5	2.586147478851195e-4	TRUE	Healthy vs. Pre treatment	NA
LCAT	134.5037790493638	-0.9577888329215146	0.29680638285899946	-3.2269819257105423	0.00125103362306904	0.00297067635638808	TRUE	Healthy vs. Pre treatment	NA
CYP4F12	95.0453508411587	-0.9578066652031616	0.3381786278072707	-2.8322507291886563	0.00462215892147031	0.0096154472681996	TRUE	Healthy vs. Pre treatment	NA
KIAA1257	7.887135813338311	-0.957866672712394	0.40930302371167826	-2.340238447363965	0.01927143153624382	0.03424495569408297	TRUE	Healthy vs. Pre treatment	NA
TSEN54	150.52582338679164	-0.958036037776456	0.22764575638377596	-4.208451117188206	2.571271382162222e-5	9.180825150084563e-5	TRUE	Healthy vs. Pre treatment	NA
PDE9A	70.73538523253306	-0.9581043803430646	0.29387398847667734	-3.260255816819604	0.00111311767479451	0.00267852070816281	TRUE	Healthy vs. Pre treatment	NA
CARHSP1	536.0498754972693	-0.9581779055880184	0.18808246838317844	-5.094456244778394	3.4974359448063653e-7	1.97099811340701e-6	TRUE	Healthy vs. Pre treatment	NA
KPTN	56.5699450595834	-0.9592639206008192	0.2211793570208423	-4.337040913408685	1.4441375132588188e-5	5.455203629518873e-5	TRUE	Healthy vs. Pre treatment	NA
RAB40B	151.3166842461574	-0.959324026526946	0.16912198527789177	-5.672379170281372	1.4082784607379434e-8	1.1107796359070529e-7	TRUE	Healthy vs. Pre treatment	NA
AK130824	173.21435651624142	-0.959455224364018	0.30399774968153903	-3.1561260745157518	0.00159879737679408	0.00370765565945098	TRUE	Healthy vs. Pre treatment	NA
SLC45A4	484.7056559399341	-0.9595694761816982	0.28083699164613346	-3.4168200939525675	6.335713315684855e-4	0.00161370948135561	TRUE	Healthy vs. Pre treatment	NA
FLJ20021	66.65919224016831	-0.9598137128877572	0.22393188010964515	-4.286186104532315	1.8176673119738144e-5	6.703504956545963e-5	TRUE	Healthy vs. Pre treatment	NA
LLGL2	113.51906046709668	-0.9599807180782176	0.2973832531220398	-3.2280927321898045	0.00124618569158904	0.0029597666723134	TRUE	Healthy vs. Pre treatment	NA
ARMC7	134.9566320584278	-0.9600145575742732	0.2155329135045775	-4.454143647781591	8.422869620881925e-6	3.3831571386872965e-5	TRUE	Healthy vs. Pre treatment	NA
HSD17B14	86.86628979162992	-0.960518448901484	0.2802450378830799	-3.427423572445977	6.093377996678061e-4	0.00155791109709886	TRUE	Healthy vs. Pre treatment	NA
NPTX2	101.00131156894705	-0.9606043007217598	0.38458107081849574	-2.4977940247483477	0.01249687822140559	0.02333219766048629	TRUE	Healthy vs. Pre treatment	NA
PYGO2	594.561022266271	-0.9607905511966376	0.18040831286968115	-5.325644566559799	1.0059567049673129e-7	6.415884938332444e-7	TRUE	Healthy vs. Pre treatment	NA
CCDC85A	327.86569224613856	-0.9610552903948112	0.32711945202010634	-2.937933786755488	0.00330407581653096	0.00712501676189639	TRUE	Healthy vs. Pre treatment	NA
ACADS	402.9147812167385	-0.961606692578574	0.2286577113153135	-4.205441780410989	2.605726616167475e-5	9.285636732379912e-5	TRUE	Healthy vs. Pre treatment	NA
FLNA	36285.67597946489	-0.961760239189521	0.1890015976911888	-5.088635497996946	3.606490511577833e-7	2.023710869104245e-6	TRUE	Healthy vs. Pre treatment	NA
ORAOV1	342.6337154311428	-0.9631649575765228	0.2468286406561208	-3.902160442225157	9.533792740989238e-5	2.960636923424202e-4	TRUE	Healthy vs. Pre treatment	NA
CASP9	407.0533673418282	-0.9635616536783846	0.19697119846116867	-4.891891104923866	9.987169943279937e-7	5.015636232618712e-6	TRUE	Healthy vs. Pre treatment	NA
FLJ00278	86.49849293223362	-0.9636867257105216	0.26408349686512694	-3.6491743601937263	2.630845005331265e-4	7.347892769872476e-4	TRUE	Healthy vs. Pre treatment	NA
PCDHGA4	189.4818579503376	-0.96425600080828	0.25926034782106194	-3.7192575297854527	1.998092516968948e-4	5.746903061965827e-4	TRUE	Healthy vs. Pre treatment	NA
ADAMTS12	337.5054522094117	-0.964289117304509	0.3056978602521198	-3.1543862181738063	0.00160836081138236	0.00372850744624915	TRUE	Healthy vs. Pre treatment	NA
TRIM28	1593.6133759954096	-0.9643458286607522	0.15307244401452672	-6.299930956673266	2.9777825617180444e-10	3.640525293110417e-9	TRUE	Healthy vs. Pre treatment	NA
B4GALT7	300.93674435736006	-0.9643598942851316	0.2339324378835152	-4.1223863736474495	3.749675813757536e-5	1.286570927783041e-4	TRUE	Healthy vs. Pre treatment	NA
AIF1L	267.2663114433107	-0.964854706204103	0.34230740699412093	-2.818679019179606	0.00482217127281779	0.00997530586586175	TRUE	Healthy vs. Pre treatment	NA
DENND4B	1492.7277354794237	-0.9651835272716504	0.21969422517051235	-4.393304041207901	1.1164082061258124e-5	4.3372514240371433e-5	TRUE	Healthy vs. Pre treatment	NA
PTGIS	954.673589575999	-0.9654538045299496	0.4230401510392607	-2.282180077134923	0.02247871082680405	0.03923844926674228	TRUE	Healthy vs. Pre treatment	NA
ITGA10	219.45464543850792	-0.9655044355112292	0.30243175402513256	-3.1924704422108876	0.00141061381006433	0.00331612589595753	TRUE	Healthy vs. Pre treatment	NA
SDK1	2648.676918389045	-0.9656741911623868	0.2590095767829542	-3.728333921689722	1.9274986954494628e-4	5.565136823865232e-4	TRUE	Healthy vs. Pre treatment	NA
USP43	5.827502963860694	-0.9659759993702984	0.41466491317028215	-2.3295339651117777	0.0198307958238106	0.03514634385336226	TRUE	Healthy vs. Pre treatment	NA
CLCN6	1008.3518717656264	-0.9664321552734534	0.18073539629949556	-5.347221269662	8.931480270547386e-8	5.768921753941327e-7	TRUE	Healthy vs. Pre treatment	NA
NEFH	57.37078764947383	-0.9667451955844006	0.3370147644114832	-2.868554430464176	0.00412352241222872	0.00869089773791683	TRUE	Healthy vs. Pre treatment	NA
TRIM3	292.5684689224907	-0.9669955246289836	0.16994970951925167	-5.689892188485581	1.271196057158985e-8	1.0108075639872725e-7	TRUE	Healthy vs. Pre treatment	NA
DDT	242.72829140215651	-0.9671630924732516	0.2945193152733424	-3.28386982556859	0.00102392204864444	0.00248744898081643	TRUE	Healthy vs. Pre treatment	NA
ZNF335	857.4573838071459	-0.9674687507844126	0.20399084893374791	-4.742706625524299	2.1088155774018232e-6	9.768065713842546e-6	TRUE	Healthy vs. Pre treatment	NA
Em:AC005003.4	37.79920354572934	-0.9680128184334522	0.25766119914454844	-3.75692118816227	1.7201664081677217e-4	5.033384459262348e-4	TRUE	Healthy vs. Pre treatment	NA
PRDM11	382.6417500690741	-0.9681156270027532	0.17905006889437763	-5.406954786338835	6.410531757762982e-8	4.300599155207501e-7	TRUE	Healthy vs. Pre treatment	NA
CSMD2	78.08666053305525	-0.9691462201473012	0.3755531705179937	-2.5805832468690797	0.0098633572450967	0.01894512284675339	TRUE	Healthy vs. Pre treatment	NA
C2orf27A	21.74027992421005	-0.9692845287652796	0.2656548027319141	-3.648661792662692	2.6360986643044306e-4	7.361131473584435e-4	TRUE	Healthy vs. Pre treatment	NA
C9orf9	96.60555815047483	-0.9692995129115818	0.20544509354240545	-4.718046540797583	2.3812002753631573e-6	1.0908350956997358e-5	TRUE	Healthy vs. Pre treatment	NA
BC028224	385.5897413774739	-0.9695910039131516	0.3163578363836136	-3.0648553391212072	0.00217775304169494	0.00489531455396401	TRUE	Healthy vs. Pre treatment	NA
BMP1	1296.4228923683097	-0.9697048120592726	0.22564325887157816	-4.297512883427938	1.727252244626617e-5	6.41115391976115e-5	TRUE	Healthy vs. Pre treatment	NA
SAFB2	1423.9191051295163	-0.969764275040491	0.18942538856743332	-5.119505269987955	3.063382097719467e-7	1.7470209100143002e-6	TRUE	Healthy vs. Pre treatment	NA
SIRT7	234.28202132794004	-0.9698381018254556	0.2355469119700188	-4.117388310099772	3.831901310267222e-5	1.3113334767343794e-4	TRUE	Healthy vs. Pre treatment	NA
SEMA4B	664.5482458742827	-0.9702602331960744	0.25004765824722036	-3.88030121936509	1.0432717991743896e-4	3.204182707434485e-4	TRUE	Healthy vs. Pre treatment	NA
SLC6A1	38.7150381793382	-0.970289455316779	0.38646314715929153	-2.510690766891797	0.01204951975987116	0.02258967376105423	TRUE	Healthy vs. Pre treatment	NA
CNPPD1	754.3677727848958	-0.9706633863900928	0.13878830684361312	-6.993841256985993	2.674601743482907e-12	5.668243196562204e-11	TRUE	Healthy vs. Pre treatment	NA
BAX	251.74941720244925	-0.9710182028938704	0.24445733482980225	-3.972137729350274	7.123051368973348e-5	2.284913214635744e-4	TRUE	Healthy vs. Pre treatment	NA
AX748165	35.18940158865472	-0.9715889365527208	0.3273868285027837	-2.967709302771964	0.0030002793506389	0.00651949171049184	TRUE	Healthy vs. Pre treatment	NA
TMEM30B	450.65927273842175	-0.9720056320384834	0.2142095041498943	-4.537640082292134	5.6887241838108075e-6	2.380768801016757e-5	TRUE	Healthy vs. Pre treatment	NA
TWIST2	70.19317496710622	-0.9720533868407212	0.382486009677877	-2.5414089986176687	0.01104066828483761	0.02094683160714396	TRUE	Healthy vs. Pre treatment	NA
BC043578	68.76790528326231	-0.9721015218081204	0.3920322323324495	-2.4796469311323435	0.0131512533629262	0.02443035774284895	TRUE	Healthy vs. Pre treatment	NA
NARS2	327.6427486354343	-0.9722603836247248	0.2098970561345569	-4.632082038356204	3.620066417721414e-6	1.5905687151178925e-5	TRUE	Healthy vs. Pre treatment	NA
AK125699	111.22958873308968	-0.972393124625836	0.2936020780212942	-3.3119422423001748	9.265067212415583e-4	0.00227509389583305	TRUE	Healthy vs. Pre treatment	NA
